,Material Category,Material Type,Jurisdiction(s),Business Group,Total Disposed Tons,Material Tons Disposed,Percent of Disposal,Total Curbside Recycle Tons,Material Tons in Curbside Recycle,Percent of Curbside Recycle,Total Curbside Organics Tons,Material Tons in Curbside Organics,Percent of Curbside Organics,Total Other Diversion Tons,Material Tons in Other Diversion,Percent of Other Diversion,Material Tons Generated (Sum of all Streams),Percent of Total Generation
52,Inerts and Other,Clean Pallets & Crates,San Joaquin (Countywide),"Services - Management, Administrative, Support, & Social",13370.34259,536.8201502,0.04015006695,1993.185611,0,0,10601.8381,0,0,314.3781873,0,0,536.8201502,0.02042714496
53,Inerts and Other,Other Wood Waste,San Joaquin (Countywide),"Services - Management, Administrative, Support, & Social",13370.34259,577.1751809,0.04316831651,1993.185611,0,0,10601.8381,0,0,314.3781873,0,0,577.1751809,0.02196273945
54,Inerts and Other,Gypsum Board,San Joaquin (Countywide),"Services - Management, Administrative, Support, & Social",13370.34259,180.8367793,0.01352521658,1993.185611,4.83772163,0.002427130521,10601.8381,0,0,314.3781873,0,0,185.6745009,0.007065308455
55,Inerts and Other,"Rock, Soil and Fines",San Joaquin (Countywide),"Services - Management, Administrative, Support, & Social",13370.34259,176.1784216,0.01317680683,1993.185611,0,0,10601.8381,0,0,314.3781873,212.8965032,0.6771987108,389.0749247,0.01480512586
56,Inerts and Other,Remainder / Composite Inerts and Other,San Joaquin (Countywide),"Services - Management, Administrative, Support, & Social",13370.34259,28.50031195,0.002131606708,1993.185611,0,0,10601.8381,0,0,314.3781873,0,0,28.50031195,0.0010844973
57,Household Hazardous Waste (HHW),Paint,San Joaquin (Countywide),"Services - Management, Administrative, Support, & Social",13370.34259,9.364551111,0.0007003972445,1993.185611,0,0,10601.8381,0,0,314.3781873,0,0,9.364551111,0.0003563410259
58,Household Hazardous Waste (HHW),Vehicle and Equipment Fluids,San Joaquin (Countywide),"Services - Management, Administrative, Support, & Social",13370.34259,0,0,1993.185611,0,0,10601.8381,0,0,314.3781873,0,0,0,0
59,Household Hazardous Waste (HHW),Used Oil,San Joaquin (Countywide),"Services - Management, Administrative, Support, & Social",13370.34259,0,0,1993.185611,0,0,10601.8381,0,0,314.3781873,0,0,0,0
60,Household Hazardous Waste (HHW),Batteries,San Joaquin (Countywide),"Services - Management, Administrative, Support, & Social",13370.34259,0.5374358265,4.02E-05,1993.185611,0.5899412966,0.0002959791066,10601.8381,0,0,314.3781873,0.3062662446,0.0009741968653,1.433643368,5.46E-05
61,Household Hazardous Waste (HHW),Remainder / Composite Household Hazardous,San Joaquin (Countywide),"Services - Management, Administrative, Support, & Social",13370.34259,34.21182673,0.0025587846,1993.185611,0.1029302475,5.16E-05,10601.8381,0,0,314.3781873,0,0,34.31475697,0.001305749262
62,Special Waste,Ash,San Joaquin (Countywide),"Services - Management, Administrative, Support, & Social",13370.34259,11.35303329,0.0008491205973,1993.185611,0,0,10601.8381,0,0,314.3781873,0,0,11.35303329,0.000432006989
63,Special Waste,Treated Medical Waste,San Joaquin (Countywide),"Services - Management, Administrative, Support, & Social",13370.34259,15.10814246,0.001129974221,1993.185611,0,0,10601.8381,0,0,314.3781873,0,0,15.10814246,0.0005748968551
64,Special Waste,Bulky Items,San Joaquin (Countywide),"Services - Management, Administrative, Support, & Social",13370.34259,0,0,1993.185611,0,0,10601.8381,0,0,314.3781873,2.836006211,0.009021001856,2.836006211,0.0001079160497
65,Special Waste,Tires,San Joaquin (Countywide),"Services - Management, Administrative, Support, & Social",13370.34259,1.586085533,0.0001186271423,1993.185611,0,0,10601.8381,0,0,314.3781873,0,0,1.586085533,6.04E-05
66,Special Waste,Remainder / Composite Special Waste,San Joaquin (Countywide),"Services - Management, Administrative, Support, & Social",13370.34259,0,0,1993.185611,2.584904799,0.001296871092,10601.8381,0,0,314.3781873,0,0,2.584904799,9.84E-05
67,Mixed Residue,Mixed Residue,San Joaquin (Countywide),"Services - Management, Administrative, Support, & Social",13370.34259,57.0013371,0.004263266757,1993.185611,2.521791063,0.001265206335,10601.8381,0,0,314.3781873,0,0,59.52312817,0.002264981236
0,Paper,Uncoated Corrugated Cardboard,Los Angeles (Countywide),Restaurants,518221.508,10202.7574,0.01968802383,58933.75173,36101.8584,0.612583746,38153.43682,390.8750907,0.01024481995,18338.97306,3578.883957,0.1951518193,50274.37485,0.0793412132
1,Paper,Paper Bags,Los Angeles (Countywide),Restaurants,518221.508,1618.31958,0.003122833682,58933.75173,187.4149162,0.00318009478,38153.43682,0,0,18338.97306,0,0,1805.734496,0.002849745344
2,Paper,Newspaper,Los Angeles (Countywide),Restaurants,518221.508,13707.86993,0.02645175802,58933.75173,164.6758453,0.002794253556,38153.43682,141.380352,0.003705573174,18338.97306,75.75079961,0.004130591138,14089.67693,0.02223582221
3,Paper,White Ledger Paper,Los Angeles (Countywide),Restaurants,518221.508,3536.543655,0.006824386098,58933.75173,213.4250308,0.003621439745,38153.43682,0,0,18338.97306,18.62724581,0.001015719132,3768.595932,0.005947462782
4,Paper,Other Office Paper,Los Angeles (Countywide),Restaurants,518221.508,1636.986507,0.003158854817,58933.75173,348.9456012,0.005920980609,38153.43682,0,0,18338.97306,0,0,1985.932108,0.003134126745
5,Paper,Magazines and Catalogs,Los Angeles (Countywide),Restaurants,518221.508,1165.238955,0.002248534531,58933.75173,220.5587377,0.003742485947,38153.43682,0,0,18338.97306,0,0,1385.797693,0.00218701616
6,Paper,Phone Books and Directories,Los Angeles (Countywide),Restaurants,518221.508,0,0,58933.75173,0,0,38153.43682,0,0,18338.97306,0,0,0,0
7,Paper,Other Miscellaneous Paper - Compostable,Los Angeles (Countywide),Restaurants,518221.508,2910.893952,0.005617084407,58933.75173,900.8714434,0.01528617163,38153.43682,357.6091256,0.009372920382,18338.97306,0,0,4169.374521,0.00657995716
8,Paper,Other Miscellaneous Paper - Other,Los Angeles (Countywide),Restaurants,518221.508,10758.68161,0.02076077786,58933.75173,1082.460814,0.01836741735,38153.43682,0,0,18338.97306,67.5796609,0.003685029727,11908.72209,0.01879391759
9,Paper,Remainder / Composite Paper - Compostable,Los Angeles (Countywide),Restaurants,518221.508,63094.90892,0.1217527794,58933.75173,534.8515195,0.009075470402,38153.43682,107.0748254,0.002806426742,18338.97306,0,0,63736.83526,0.1005871848
10,Paper,Remainder / Composite Paper - Other,Los Angeles (Countywide),Restaurants,518221.508,25844.47057,0.04987147421,58933.75173,359.4640631,0.00609946003,38153.43682,106.035264,0.002779179881,18338.97306,0,0,26309.9699,0.04152144979
11,Glass,Clear Glass Bottles and Containers,Los Angeles (Countywide),Restaurants,518221.508,8236.482418,0.0158937487,58933.75173,3042.962711,0.05163361609,38153.43682,946.0008845,0.02479464403,18338.97306,1086.506146,0.05924574632,13311.95216,0.02100844491
12,Glass,Green Glass Bottles and Containers,Los Angeles (Countywide),Restaurants,518221.508,2578.318576,0.004975321432,58933.75173,3190.668656,0.05413992089,38153.43682,1380.537555,0.03618383217,18338.97306,2448.348417,0.1335052082,9597.873203,0.01514701886
13,Glass,Brown Glass Bottles and Containers,Los Angeles (Countywide),Restaurants,518221.508,2464.548868,0.004755782672,58933.75173,760.5099718,0.01290448936,38153.43682,286.9189496,0.007520133795,18338.97306,6483.845482,0.3535555377,9995.823272,0.01577504937
14,Glass,Other Glass Colored Bottles and Containers,Los Angeles (Countywide),Restaurants,518221.508,0,0,58933.75173,0,0,38153.43682,0,0,18338.97306,0,0,0,0
15,Glass,Flat Glass,Los Angeles (Countywide),Restaurants,518221.508,10.59571466,2.04E-05,58933.75173,0,0,38153.43682,0,0,18338.97306,0,0,10.59571466,1.67E-05
16,Glass,Remainder / Composite Glass,Los Angeles (Countywide),Restaurants,518221.508,952.3252233,0.00183767985,58933.75173,84.25275808,0.001429618099,38153.43682,0,0,18338.97306,0,0,1036.577981,0.00163589015
17,Metal,Tin/Steel Cans,Los Angeles (Countywide),Restaurants,518221.508,5652.028019,0.01090658711,58933.75173,1419.251951,0.02408215852,38153.43682,65.49236893,0.001716552279,18338.97306,262.1612373,0.01429530631,7398.933576,0.0116767313
18,Metal,Major Appliances,Los Angeles (Countywide),Restaurants,518221.508,0,0,58933.75173,0,0,38153.43682,0,0,18338.97306,0,0,0,0
19,Metal,Used Oil Filters,Los Angeles (Countywide),Restaurants,518221.508,0,0,58933.75173,0,0,38153.43682,0,0,18338.97306,0,0,0,0
20,Metal,Other Ferrous,Los Angeles (Countywide),Restaurants,518221.508,2182.562754,0.004211640621,58933.75173,0,0,38153.43682,10.39561412,0.0002724686158,18338.97306,14.28088845,0.0007787180014,2207.239257,0.00348338574
21,Metal,Aluminum Cans,Los Angeles (Countywide),Restaurants,518221.508,748.8373152,0.001445013963,58933.75173,139.4107805,0.002365550748,38153.43682,11.43517553,0.0002997154773,18338.97306,460.6378561,0.02511797441,1360.321127,0.002146809958
22,Metal,Other Non-Ferrous,Los Angeles (Countywide),Restaurants,518221.508,935.0921673,0.001804425623,58933.75173,48.37634032,0.0008208596755,38153.43682,47.81982493,0.001253355632,18338.97306,0,0,1031.288333,0.001627542216
23,Metal,Remainder / Composite Metal,Los Angeles (Countywide),Restaurants,518221.508,1507.944152,0.002909844783,58933.75173,21.34250308,0.0003621439745,38153.43682,0,0,18338.97306,0,0,1529.286655,0.002413465287
24,Electronics,Brown Goods,Los Angeles (Countywide),Restaurants,518221.508,0,0,58933.75173,0,0,38153.43682,0,0,18338.97306,0,0,0,0
25,Electronics,Computer-related Electronics,Los Angeles (Countywide),Restaurants,518221.508,0,0,58933.75173,0,0,38153.43682,0,0,18338.97306,12.28216988,0.0006697305154,12.28216988,1.94E-05
26,Electronics,Other Small Consumer Electronics,Los Angeles (Countywide),Restaurants,518221.508,0,0,58933.75173,24.89286034,0.0004223871655,38153.43682,0,0,18338.97306,0,0,24.89286034,3.93E-05
27,Electronics,Video Display Devices,Los Angeles (Countywide),Restaurants,518221.508,0,0,58933.75173,0,0,38153.43682,0,0,18338.97306,0,0,0,0
28,Plastic,PETE Plastic Containers,Los Angeles (Countywide),Restaurants,518221.508,3093.89636,0.005970219901,58933.75173,1548.16493,0.02626958041,38153.43682,82.12535151,0.002152502064,18338.97306,15.96658754,0.000870636948,4740.153229,0.007480739623
29,Plastic,HDPE Plastic Containers,Los Angeles (Countywide),Restaurants,518221.508,3177.685779,0.006131906395,58933.75173,1484.303663,0.02518596933,38153.43682,0,0,18338.97306,4.967265548,0.0002708584353,4666.956708,0.007365223501
30,Plastic,Miscellaneous Plastic Containers,Los Angeles (Countywide),Restaurants,518221.508,1866.874187,0.003602463731,58933.75173,465.318458,0.007895619139,38153.43682,21.83078964,0.0005721840931,18338.97306,0,0,2354.023435,0.00371503526
31,Plastic,Plastic Trash Bags,Los Angeles (Countywide),Restaurants,518221.508,16960.24369,0.03272778807,58933.75173,193.8738822,0.003289691841,38153.43682,22.87035105,0.0005994309547,18338.97306,0,0,17176.98792,0.02710810557
32,Plastic,Plastic Grocery and Other Merchandise Bags,Los Angeles (Countywide),Restaurants,518221.508,646.1937656,0.001246945091,58933.75173,23.14426775,0.0003927166874,38153.43682,0,0,18338.97306,0,0,669.3380334,0.001056325251
33,Plastic,Non-Bag Commercial and Industrial Packaging Film,Los Angeles (Countywide),Restaurants,518221.508,168.5588408,0.0003252640776,58933.75173,65.10440397,0.001104704894,38153.43682,25.98903529,0.0006811715394,18338.97306,0,0,259.6522801,0.0004097739052
34,Plastic,Film Products,Los Angeles (Countywide),Restaurants,518221.508,0,0,58933.75173,17.2335187,0.0002924218838,38153.43682,0,0,18338.97306,0,0,17.2335187,2.72E-05
35,Plastic,Other Film - Other,Los Angeles (Countywide),Restaurants,518221.508,16934.33143,0.03267778579,58933.75173,822.61688,0.01395833213,38153.43682,308.3718393,0.008082413146,18338.97306,0,0,18065.32015,0.0285100396
36,Plastic,Durable Plastic Items - #2 and #5 Bulky Rigids,Los Angeles (Countywide),Restaurants,518221.508,167.4122916,0.0003230516083,58933.75173,796.075365,0.01350797025,38153.43682,0,0,18338.97306,9.6585719,0.0005266691797,973.1462285,0.001535784435
37,Plastic,Durable Plastic Items - Other,Los Angeles (Countywide),Restaurants,518221.508,1187.175333,0.002290864649,58933.75173,22.10709193,0.000375117675,38153.43682,0,0,18338.97306,0,0,1209.282425,0.001908446102
38,Plastic,Remainder / Composite Plastic,Los Angeles (Countywide),Restaurants,518221.508,18918.39229,0.03650638192,58933.75173,321.9258577,0.005462504054,38153.43682,1.039561412,2.72E-05,18338.97306,0,0,19241.35771,0.03036601984
39,Other Organic,Food,Los Angeles (Countywide),Restaurants,518221.508,263252.7768,0.5079927652,58933.75173,3299.792173,0.05599155113,38153.43682,27925.05021,0.7319144103,18338.97306,3799.476778,0.2071804547,298277.096,0.4707302028
40,Other Organic,Leaves and Grass,Los Angeles (Countywide),Restaurants,518221.508,9572.969545,0.01847273684,58933.75173,0,0,38153.43682,5819.464782,0.1525279311,18338.97306,0,0,15392.43433,0.02429178716
41,Other Organic,Prunings and Trimmings,Los Angeles (Countywide),Restaurants,518221.508,1880.739352,0.003629219018,58933.75173,654.5034278,0.01110574855,38153.43682,0,0,18338.97306,0,0,2535.24278,0.004001029124
42,Other Organic,Branches and Stumps,Los Angeles (Countywide),Restaurants,518221.508,0,0,58933.75173,0,0,38153.43682,0,0,18338.97306,0,0,0,0
43,Other Organic,Manures,Los Angeles (Countywide),Restaurants,518221.508,0,0,58933.75173,0,0,38153.43682,0,0,18338.97306,0,0,0,0
44,Other Organic,Textiles,Los Angeles (Countywide),Restaurants,518221.508,3732.837792,0.007203170333,58933.75173,0,0,38153.43682,95.11986916,0.002493087834,18338.97306,0,0,3827.957661,0.006041145332
45,Other Organic,Carpet,Los Angeles (Countywide),Restaurants,518221.508,0,0,58933.75173,0,0,38153.43682,0,0,18338.97306,0,0,0,0
46,Other Organic,Remainder / Composite Organic,Los Angeles (Countywide),Restaurants,518221.508,6219.430619,0.01200149072,58933.75173,314.0330074,0.005328576549,38153.43682,0,0,18338.97306,0,0,6533.463627,0.0103108777
47,Inerts and Other,Concrete,Los Angeles (Countywide),Restaurants,518221.508,0,0,58933.75173,0,0,38153.43682,0,0,18338.97306,0,0,0,0
48,Inerts and Other,Asphalt Paving,Los Angeles (Countywide),Restaurants,518221.508,0,0,58933.75173,0,0,38153.43682,0,0,18338.97306,0,0,0,0
49,Inerts and Other,Asphalt Roofing,Los Angeles (Countywide),Restaurants,518221.508,0,0,58933.75173,0,0,38153.43682,0,0,18338.97306,0,0,0,0
50,Inerts and Other,Clean Dimensional Lumber,Los Angeles (Countywide),Restaurants,518221.508,0,0,58933.75173,0,0,38153.43682,0,0,18338.97306,0,0,0,0
51,Inerts and Other,Clean Engineered Wood,Los Angeles (Countywide),Restaurants,518221.508,0,0,58933.75173,0,0,38153.43682,0,0,18338.97306,0,0,0,0
52,Inerts and Other,Clean Pallets & Crates,Los Angeles (Countywide),Restaurants,518221.508,3893.470652,0.007513139829,58933.75173,0,0,38153.43682,0,0,18338.97306,0,0,3893.470652,0.006144535581
53,Inerts and Other,Other Wood Waste,Los Angeles (Countywide),Restaurants,518221.508,2279.216879,0.004398151841,58933.75173,0,0,38153.43682,0,0,18338.97306,0,0,2279.216879,0.00359697824
54,Inerts and Other,Gypsum Board,Los Angeles (Countywide),Restaurants,518221.508,0,0,58933.75173,0,0,38153.43682,0,0,18338.97306,0,0,0,0
55,Inerts and Other,"Rock, Soil and Fines",Los Angeles (Countywide),Restaurants,518221.508,201.3185786,0.0003884797822,58933.75173,0,0,38153.43682,0,0,18338.97306,0,0,201.3185786,0.000317713752
56,Inerts and Other,Remainder / Composite Inerts and Other,Los Angeles (Countywide),Restaurants,518221.508,164.2335772,0.0003169177171,58933.75173,59.35989774,0.001007230933,38153.43682,0,0,18338.97306,0,0,223.593475,0.0003528671937
57,Household Hazardous Waste (HHW),Paint,Los Angeles (Countywide),Restaurants,518221.508,0,0,58933.75173,0,0,38153.43682,0,0,18338.97306,0,0,0,0
58,Household Hazardous Waste (HHW),Vehicle and Equipment Fluids,Los Angeles (Countywide),Restaurants,518221.508,0,0,58933.75173,0,0,38153.43682,0,0,18338.97306,0,0,0,0
59,Household Hazardous Waste (HHW),Used Oil,Los Angeles (Countywide),Restaurants,518221.508,0,0,58933.75173,0,0,38153.43682,0,0,18338.97306,0,0,0,0
60,Household Hazardous Waste (HHW),Batteries,Los Angeles (Countywide),Restaurants,518221.508,10.59571466,2.04E-05,58933.75173,0,0,38153.43682,0,0,18338.97306,0,0,10.59571466,1.67E-05
61,Household Hazardous Waste (HHW),Remainder / Composite Household Hazardous,Los Angeles (Countywide),Restaurants,518221.508,68.8721453,0.0001329009781,58933.75173,0,0,38153.43682,0,0,18338.97306,0,0,68.8721453,0.0001086915467
62,Special Waste,Ash,Los Angeles (Countywide),Restaurants,518221.508,3331.878177,0.006429447883,58933.75173,0,0,38153.43682,0,0,18338.97306,0,0,3331.878177,0.005258250503
63,Special Waste,Treated Medical Waste,Los Angeles (Countywide),Restaurants,518221.508,0,0,58933.75173,0,0,38153.43682,0,0,18338.97306,0,0,0,0
64,Special Waste,Bulky Items,Los Angeles (Countywide),Restaurants,518221.508,0,0,58933.75173,0,0,38153.43682,0,0,18338.97306,0,0,0,0
65,Special Waste,Tires,Los Angeles (Countywide),Restaurants,518221.508,0,0,58933.75173,0,0,38153.43682,0,0,18338.97306,0,0,0,0
66,Special Waste,Remainder / Composite Special Waste,Los Angeles (Countywide),Restaurants,518221.508,0,0,58933.75173,0,0,38153.43682,0,0,18338.97306,0,0,0,0
67,Mixed Residue,Mixed Residue,Los Angeles (Countywide),Restaurants,518221.508,746.9978836,0.001441464455,58933.75173,0,0,38153.43682,0,0,18338.97306,0,0,746.9978836,0.001178885238
0,Paper,Uncoated Corrugated Cardboard,San Joaquin (Countywide),Services - Repair & Personal,3745.671348,199.9086405,0.05337057684,575.210332,374.4306286,0.6509455894,933.0196615,0,0,729.8581898,44.27855601,0.06066734145,618.6178251,0.1033828017
1,Paper,Paper Bags,San Joaquin (Countywide),Services - Repair & Personal,3745.671348,11.83458658,0.00315953683,575.210332,4.346211903,0.0075558655,933.0196615,0,0,729.8581898,0.006606893582,9.05E-06,16.18740537,0.002705223244
2,Paper,Newspaper,San Joaquin (Countywide),Services - Repair & Personal,3745.671348,96.09293533,0.02565439581,575.210332,8.185905941,0.01423115248,933.0196615,0,0,729.8581898,0,0,104.2788413,0.01742697726
